continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,aged_65_older
Europe,Andorra,2020-09-14,1344.0,0.0,53.0,0.0,,,
Europe,Andorra,2020-09-15,1438.0,94.0,53.0,0.0,,,
Europe,Andorra,2020-09-16,1438.0,0.0,53.0,0.0,,,
Europe,Andorra,2020-09-17,1438.0,0.0,53.0,0.0,,,
Europe,Andorra,2020-09-18,1483.0,45.0,53.0,0.0,,,
Europe,Andorra,2020-09-19,1564.0,81.0,53.0,0.0,,,
Europe,Austria,2019-12-31,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-01,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-02,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-03,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-04,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-05,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-06,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-07,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-08,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-09,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-10,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-11,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-12,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-13,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-14,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-15,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-16,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-17,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-18,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-19,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-20,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-21,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-22,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-23,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-24,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-25,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-26,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-27,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-28,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-29,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-30,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-01-31,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-01,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-02,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-03,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-04,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-05,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-06,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-07,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-08,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-09,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-10,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-11,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-12,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-13,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-14,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-15,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-16,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-17,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-18,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-19,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-20,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-21,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-22,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-23,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-24,0.0,0.0,0.0,0.0,,,19.202
Europe,Austria,2020-02-25,0.0,0.0,0.0,0.0,218.0,,19.202
Europe,Austria,2020-02-26,2.0,2.0,0.0,0.0,321.0,103.0,19.202
Europe,Austria,2020-02-27,2.0,0.0,0.0,0.0,447.0,126.0,19.202
Europe,Austria,2020-02-28,5.0,3.0,0.0,0.0,763.0,316.0,19.202
Europe,Austria,2020-02-29,7.0,2.0,0.0,0.0,1649.0,886.0,19.202
Europe,Austria,2020-03-01,10.0,3.0,0.0,0.0,,,19.202
Europe,Austria,2020-03-02,14.0,4.0,0.0,0.0,,,19.202
Europe,Austria,2020-03-03,18.0,4.0,0.0,0.0,2683.0,,19.202
Europe,Austria,2020-03-04,24.0,6.0,0.0,0.0,3138.0,455.0,19.202
Europe,Austria,2020-03-05,29.0,5.0,0.0,0.0,3711.0,573.0,19.202
Europe,Austria,2020-03-06,41.0,12.0,0.0,0.0,4000.0,289.0,19.202
Europe,Austria,2020-03-07,74.0,33.0,0.0,0.0,4308.0,308.0,19.202
Europe,Austria,2020-03-08,99.0,25.0,0.0,0.0,4509.0,201.0,19.202
Europe,Austria,2020-03-09,102.0,3.0,0.0,0.0,4734.0,225.0,19.202
Europe,Austria,2020-03-10,131.0,29.0,0.0,0.0,5026.0,292.0,19.202
Europe,Austria,2020-03-11,182.0,51.0,0.0,0.0,5362.0,336.0,19.202
Europe,Austria,2020-03-12,246.0,64.0,0.0,0.0,5869.0,507.0,19.202
Europe,Austria,2020-03-13,361.0,115.0,1.0,1.0,6582.0,713.0,19.202
Europe,Austria,2020-03-14,504.0,143.0,1.0,0.0,7467.0,885.0,19.202
Europe,Austria,2020-03-15,655.0,151.0,1.0,0.0,8167.0,700.0,19.202
Europe,Austria,2020-03-16,860.0,205.0,1.0,0.0,8490.0,323.0,19.202
Europe,Austria,2020-03-17,1016.0,156.0,3.0,2.0,10278.0,1788.0,19.202
Europe,Austria,2020-03-18,1332.0,316.0,3.0,0.0,11977.0,1699.0,19.202
Europe,Austria,2020-03-19,1646.0,314.0,4.0,1.0,13724.0,1747.0,19.202
Europe,Austria,2020-03-20,2196.0,550.0,6.0,2.0,15613.0,1889.0,19.202
Europe,Austria,2020-03-21,2649.0,453.0,6.0,0.0,18545.0,2932.0,19.202
Europe,Austria,2020-03-22,3024.0,375.0,8.0,2.0,21368.0,2823.0,19.202
Europe,Austria,2020-03-23,3631.0,607.0,16.0,8.0,23429.0,2061.0,19.202
Europe,Austria,2020-03-24,4486.0,855.0,25.0,9.0,28391.0,4962.0,19.202
Europe,Austria,2020-03-25,5282.0,796.0,30.0,5.0,32407.0,4016.0,19.202
Europe,Austria,2020-03-26,5888.0,606.0,34.0,4.0,35995.0,3588.0,19.202
Europe,Austria,2020-03-27,7029.0,1141.0,52.0,18.0,39552.0,3557.0,19.202
Europe,Austria,2020-03-28,7697.0,668.0,68.0,16.0,42750.0,3198.0,19.202
Europe,Austria,2020-03-29,8291.0,594.0,68.0,0.0,46441.0,3691.0,19.202
Europe,Austria,2020-03-30,8813.0,522.0,86.0,18.0,49455.0,3014.0,19.202
Europe,Austria,2020-03-31,9618.0,805.0,108.0,22.0,52344.0,2889.0,19.202
Europe,Austria,2020-04-01,10182.0,564.0,128.0,20.0,55863.0,3519.0,19.202
Europe,Austria,2020-04-02,10711.0,529.0,146.0,18.0,92190.0,36327.0,19.202
Europe,Austria,2020-04-03,11129.0,418.0,158.0,12.0,98343.0,6153.0,19.202
Europe,Austria,2020-04-04,11525.0,396.0,168.0,10.0,104134.0,5791.0,19.202
Europe,Austria,2020-04-05,11766.0,241.0,186.0,18.0,108416.0,4282.0,19.202
Europe,Austria,2020-04-06,11983.0,217.0,204.0,18.0,111296.0,2880.0,19.202
Europe,Austria,2020-04-07,12297.0,314.0,220.0,16.0,115235.0,3939.0,19.202
Europe,Austria,2020-04-08,12640.0,343.0,243.0,23.0,120755.0,5520.0,19.202
Europe,Austria,2020-04-09,12969.0,329.0,273.0,30.0,126287.0,5532.0,19.202
Europe,Austria,2020-04-10,13248.0,279.0,295.0,22.0,134743.0,8456.0,19.202
Europe,Austria,2020-04-11,13560.0,312.0,319.0,24.0,140975.0,6232.0,19.202
Europe,Austria,2020-04-12,13807.0,247.0,337.0,18.0,144877.0,3902.0,19.202
Europe,Austria,2020-04-13,13937.0,130.0,350.0,13.0,148412.0,3535.0,19.202
Europe,Austria,2020-04-14,14043.0,106.0,368.0,18.0,151796.0,3384.0,19.202
Europe,Austria,2020-04-15,14234.0,191.0,384.0,16.0,156801.0,5005.0,19.202
Europe,Austria,2020-04-16,14370.0,136.0,393.0,9.0,162816.0,6015.0,19.202
Europe,Austria,2020-04-17,14448.0,78.0,410.0,17.0,169272.0,6456.0,19.202
Europe,Austria,2020-04-18,14603.0,155.0,431.0,21.0,175932.0,6660.0,19.202
Europe,Austria,2020-04-19,14662.0,59.0,443.0,12.0,179243.0,3311.0,19.202
Europe,Austria,2020-04-20,14710.0,48.0,452.0,9.0,182949.0,3706.0,19.202
Europe,Austria,2020-04-21,14783.0,73.0,462.0,10.0,189018.0,6069.0,19.202
Europe,Austria,2020-04-22,14833.0,50.0,463.0,1.0,201794.0,12776.0,19.202
Europe,Austria,2020-04-23,14924.0,91.0,494.0,31.0,205835.0,4041.0,19.202
Europe,Austria,2020-04-24,14985.0,61.0,508.0,14.0,212686.0,6851.0,19.202
Europe,Austria,2020-04-25,15068.0,83.0,513.0,5.0,221089.0,8403.0,19.202
Europe,Austria,2020-04-26,15134.0,66.0,536.0,23.0,227631.0,6542.0,19.202
Europe,Austria,2020-04-27,15189.0,55.0,542.0,6.0,232537.0,4906.0,19.202
Europe,Austria,2020-04-28,15256.0,67.0,549.0,7.0,239578.0,7041.0,19.202
Europe,Austria,2020-04-29,15314.0,58.0,569.0,20.0,247754.0,8176.0,19.202
Europe,Austria,2020-04-30,15364.0,50.0,580.0,11.0,256399.0,8645.0,19.202
Europe,Austria,2020-05-01,15424.0,60.0,584.0,4.0,264079.0,7680.0,19.202
Europe,Austria,2020-05-02,15458.0,34.0,589.0,5.0,269619.0,5540.0,19.202
Europe,Austria,2020-05-03,15470.0,12.0,596.0,7.0,274355.0,4736.0,19.202
Europe,Austria,2020-05-04,15538.0,68.0,598.0,2.0,279071.0,4716.0,19.202
Europe,Austria,2020-05-05,15569.0,31.0,600.0,2.0,285883.0,6812.0,19.202
Europe,Austria,2020-05-06,15586.0,17.0,606.0,6.0,292254.0,6371.0,19.202
Europe,Austria,2020-05-07,15651.0,65.0,608.0,2.0,297894.0,5640.0,19.202
Europe,Austria,2020-05-08,15673.0,22.0,609.0,1.0,304069.0,6175.0,19.202
Europe,Austria,2020-05-09,15735.0,62.0,614.0,5.0,311690.0,7621.0,19.202
Europe,Austria,2020-05-10,15777.0,42.0,615.0,1.0,316508.0,4818.0,19.202
Europe,Austria,2020-05-11,15787.0,10.0,618.0,3.0,319484.0,2976.0,19.202
Europe,Austria,2020-05-12,15874.0,87.0,620.0,2.0,329314.0,9830.0,19.202
Europe,Austria,2020-05-13,15910.0,36.0,623.0,3.0,336252.0,6938.0,19.202
Europe,Austria,2020-05-14,15964.0,54.0,624.0,1.0,344606.0,8354.0,19.202
Europe,Austria,2020-05-15,16005.0,41.0,626.0,2.0,351351.0,6745.0,19.202
Europe,Austria,2020-05-16,16068.0,63.0,628.0,2.0,357393.0,6042.0,19.202
Europe,Austria,2020-05-17,16140.0,72.0,628.0,0.0,362509.0,5116.0,19.202
Europe,Austria,2020-05-18,16154.0,14.0,629.0,1.0,365873.0,3364.0,19.202
Europe,Austria,2020-05-19,16179.0,25.0,629.0,0.0,372435.0,6562.0,19.202
Europe,Austria,2020-05-20,16257.0,78.0,632.0,3.0,379592.0,7157.0,19.202
Europe,Austria,2020-05-21,16275.0,18.0,633.0,1.0,,,19.202
Europe,Austria,2020-05-22,16332.0,57.0,633.0,0.0,390488.0,,19.202
Europe,Austria,2020-05-23,16361.0,29.0,635.0,2.0,396363.0,5875.0,19.202
Europe,Austria,2020-05-24,16407.0,46.0,639.0,4.0,401857.0,5494.0,19.202
Europe,Austria,2020-05-25,16439.0,32.0,640.0,1.0,405341.0,3484.0,19.202
Europe,Austria,2020-05-26,16459.0,20.0,641.0,1.0,411185.0,5844.0,19.202
Europe,Austria,2020-05-27,16497.0,38.0,643.0,2.0,418706.0,7521.0,19.202
Europe,Austria,2020-05-28,16515.0,18.0,645.0,2.0,427372.0,8666.0,19.202
Europe,Austria,2020-05-29,16543.0,28.0,668.0,23.0,434302.0,6930.0,19.202
Europe,Austria,2020-05-30,16594.0,51.0,668.0,0.0,442143.0,7841.0,19.202
Europe,Austria,2020-05-31,16638.0,44.0,668.0,0.0,448534.0,6391.0,19.202
Europe,Austria,2020-06-01,16642.0,4.0,668.0,0.0,451820.0,3286.0,19.202
Europe,Austria,2020-06-02,16663.0,21.0,668.0,0.0,456378.0,4558.0,19.202
Europe,Austria,2020-06-03,16674.0,11.0,669.0,1.0,462958.0,6580.0,19.202
Europe,Austria,2020-06-04,16705.0,31.0,670.0,1.0,471466.0,8508.0,19.202
Europe,Austria,2020-06-05,16741.0,36.0,670.0,0.0,479449.0,7983.0,19.202
Europe,Austria,2020-06-06,16803.0,62.0,672.0,2.0,485912.0,6463.0,19.202
Europe,Austria,2020-06-07,16822.0,19.0,672.0,0.0,489597.0,3685.0,19.202
Europe,Austria,2020-06-08,16868.0,46.0,672.0,0.0,494761.0,5164.0,19.202
Europe,Austria,2020-06-09,16889.0,21.0,672.0,0.0,500921.0,6160.0,19.202
Europe,Austria,2020-06-10,16902.0,13.0,672.0,0.0,506344.0,5423.0,19.202
Europe,Austria,2020-06-11,16936.0,34.0,673.0,1.0,512501.0,6157.0,19.202
Europe,Austria,2020-06-12,16964.0,28.0,674.0,1.0,,,19.202
Europe,Austria,2020-06-13,16994.0,30.0,675.0,1.0,520976.0,,19.202
Europe,Austria,2020-06-14,17014.0,20.0,677.0,2.0,524840.0,3864.0,19.202
Europe,Austria,2020-06-15,17038.0,24.0,677.0,0.0,527670.0,2830.0,19.202
Europe,Austria,2020-06-16,17065.0,27.0,678.0,1.0,532700.0,5030.0,19.202
Europe,Austria,2020-06-17,17098.0,33.0,681.0,3.0,540615.0,7915.0,19.202
Europe,Austria,2020-06-18,17115.0,17.0,687.0,6.0,545927.0,5312.0,19.202
Europe,Austria,2020-06-19,17155.0,40.0,688.0,1.0,552130.0,6203.0,19.202
Europe,Austria,2020-06-20,17185.0,30.0,688.0,0.0,558208.0,6078.0,19.202
Europe,Austria,2020-06-21,17247.0,62.0,688.0,0.0,560584.0,2376.0,19.202
Europe,Austria,2020-06-22,17285.0,38.0,690.0,2.0,565800.0,5216.0,19.202
Europe,Austria,2020-06-23,17320.0,35.0,690.0,0.0,572473.0,6673.0,19.202
Europe,Austria,2020-06-24,17351.0,31.0,693.0,3.0,578584.0,6111.0,19.202
Europe,Austria,2020-06-25,17384.0,33.0,693.0,0.0,584243.0,5659.0,19.202
Europe,Austria,2020-06-26,17431.0,47.0,698.0,5.0,590442.0,6199.0,19.202
Europe,Austria,2020-06-27,17498.0,67.0,698.0,0.0,597495.0,7053.0,19.202
Europe,Austria,2020-06-28,17562.0,64.0,700.0,2.0,602520.0,5025.0,19.202
Europe,Austria,2020-06-29,17625.0,63.0,702.0,2.0,606375.0,3855.0,19.202
Europe,Austria,2020-06-30,17666.0,41.0,703.0,1.0,612756.0,6381.0,19.202
Europe,Austria,2020-07-01,17777.0,111.0,705.0,2.0,620866.0,8110.0,19.202
Europe,Austria,2020-07-02,17814.0,37.0,705.0,0.0,628700.0,7834.0,19.202
Europe,Austria,2020-07-03,17952.0,138.0,705.0,0.0,635505.0,6805.0,19.202
Europe,Austria,2020-07-04,18073.0,121.0,705.0,0.0,642679.0,7174.0,19.202
Europe,Austria,2020-07-05,18196.0,123.0,705.0,0.0,647804.0,5125.0,19.202
Europe,Austria,2020-07-06,18269.0,73.0,706.0,1.0,654105.0,6301.0,19.202
Europe,Austria,2020-07-07,18326.0,57.0,706.0,0.0,660149.0,6044.0,19.202
Europe,Austria,2020-07-08,18415.0,89.0,706.0,0.0,668220.0,8071.0,19.202
Europe,Austria,2020-07-09,18516.0,101.0,706.0,0.0,675727.0,7507.0,19.202
Europe,Austria,2020-07-10,18613.0,97.0,706.0,0.0,683484.0,7757.0,19.202
Europe,Austria,2020-07-11,18687.0,74.0,706.0,0.0,691709.0,8225.0,19.202
Europe,Austria,2020-07-12,18795.0,108.0,706.0,0.0,696740.0,5031.0,19.202
Europe,Austria,2020-07-13,18847.0,52.0,708.0,2.0,700616.0,3876.0,19.202
Europe,Austria,2020-07-14,18859.0,12.0,708.0,0.0,,,19.202
Europe,Austria,2020-07-15,19060.0,201.0,709.0,1.0,716293.0,,19.202
Europe,Austria,2020-07-16,19115.0,55.0,710.0,1.0,726345.0,10052.0,19.202
Europe,Austria,2020-07-17,19268.0,153.0,710.0,0.0,734413.0,8068.0,19.202
Europe,Austria,2020-07-18,19406.0,138.0,710.0,0.0,743090.0,8677.0,19.202
Europe,Austria,2020-07-19,19508.0,102.0,710.0,0.0,748669.0,5579.0,19.202
Europe,Austria,2020-07-20,19571.0,63.0,710.0,0.0,798436.0,49767.0,19.202
Europe,Austria,2020-07-21,19679.0,108.0,710.0,0.0,805600.0,7164.0,19.202
Europe,Austria,2020-07-22,19818.0,139.0,710.0,0.0,814681.0,9081.0,19.202
Europe,Austria,2020-07-23,19958.0,140.0,711.0,1.0,826031.0,11350.0,19.202
Europe,Austria,2020-07-24,20122.0,164.0,711.0,0.0,833841.0,7810.0,19.202
Europe,Austria,2020-07-25,20229.0,107.0,711.0,0.0,840890.0,7049.0,19.202
Europe,Austria,2020-07-26,20349.0,120.0,712.0,1.0,847898.0,7008.0,19.202
Europe,Austria,2020-07-27,20486.0,137.0,712.0,0.0,861206.0,13308.0,19.202
Europe,Austria,2020-07-28,20550.0,64.0,713.0,1.0,870602.0,9396.0,19.202
Europe,Austria,2020-07-29,20682.0,132.0,713.0,0.0,880036.0,9434.0,19.202
Europe,Austria,2020-07-30,20846.0,164.0,716.0,3.0,890461.0,10425.0,19.202
Europe,Austria,2020-07-31,21009.0,163.0,718.0,2.0,897819.0,7358.0,19.202
Europe,Austria,2020-08-01,21098.0,89.0,718.0,0.0,905314.0,7495.0,19.202
Europe,Austria,2020-08-02,21224.0,126.0,718.0,0.0,910437.0,5123.0,19.202
Europe,Austria,2020-08-03,21309.0,85.0,718.0,0.0,916778.0,6341.0,19.202
Europe,Austria,2020-08-04,21341.0,32.0,718.0,0.0,923902.0,7124.0,19.202
Europe,Austria,2020-08-05,21472.0,131.0,719.0,1.0,,,19.202
Europe,Austria,2020-08-06,21575.0,103.0,719.0,0.0,937275.0,,19.202
Europe,Austria,2020-08-07,21689.0,114.0,719.0,0.0,947305.0,10030.0,19.202
Europe,Austria,2020-08-08,21819.0,130.0,720.0,1.0,955239.0,7934.0,19.202
Europe,Austria,2020-08-09,21935.0,116.0,721.0,1.0,961868.0,6629.0,19.202
Europe,Austria,2020-08-10,22011.0,76.0,721.0,0.0,965758.0,3890.0,19.202
Europe,Austria,2020-08-11,22122.0,111.0,723.0,2.0,974508.0,8750.0,19.202
Europe,Austria,2020-08-12,22260.0,138.0,723.0,0.0,983018.0,8510.0,19.202
Europe,Austria,2020-08-13,22501.0,241.0,724.0,1.0,991508.0,8490.0,19.202
Europe,Austria,2020-08-14,22730.0,229.0,725.0,1.0,1003432.0,11924.0,19.202
Europe,Austria,2020-08-15,22951.0,221.0,725.0,0.0,1009354.0,5922.0,19.202
Europe,Austria,2020-08-16,23211.0,260.0,728.0,3.0,1018490.0,9136.0,19.202
Europe,Austria,2020-08-17,23373.0,162.0,728.0,0.0,1024067.0,5577.0,19.202
Europe,Austria,2020-08-18,23717.0,344.0,729.0,1.0,1037888.0,13821.0,19.202
Europe,Austria,2020-08-19,23875.0,158.0,729.0,0.0,1048216.0,10328.0,19.202
Europe,Austria,2020-08-20,24300.0,425.0,729.0,0.0,1061437.0,13221.0,19.202
Europe,Austria,2020-08-21,24608.0,308.0,729.0,0.0,1075409.0,13972.0,19.202
Europe,Austria,2020-08-22,24883.0,275.0,730.0,1.0,1087155.0,11746.0,19.202
Europe,Austria,2020-08-23,25099.0,216.0,732.0,2.0,1094987.0,7832.0,19.202
Europe,Austria,2020-08-24,25239.0,140.0,732.0,0.0,1101206.0,6219.0,19.202
Europe,Austria,2020-08-25,25547.0,308.0,733.0,1.0,1110089.0,8883.0,19.202
Europe,Austria,2020-08-26,25838.0,291.0,733.0,0.0,1119199.0,9110.0,19.202
Europe,Austria,2020-08-27,26154.0,316.0,733.0,0.0,1133243.0,14044.0,19.202
Europe,Austria,2020-08-28,26381.0,227.0,733.0,0.0,1147944.0,14701.0,19.202
Europe,Austria,2020-08-29,26763.0,382.0,733.0,0.0,1160743.0,12799.0,19.202
Europe,Austria,2020-08-30,26937.0,174.0,733.0,0.0,1172092.0,11349.0,19.202
Europe,Austria,2020-08-31,27218.0,281.0,733.0,0.0,1180711.0,8619.0,19.202
Europe,Austria,2020-09-01,27404.0,186.0,733.0,0.0,1193127.0,12416.0,19.202
Europe,Austria,2020-09-02,27741.0,337.0,734.0,1.0,1210568.0,17441.0,19.202
Europe,Austria,2020-09-03,28183.0,442.0,734.0,0.0,1225257.0,14689.0,19.202
Europe,Austria,2020-09-04,28495.0,312.0,735.0,1.0,1236489.0,11232.0,19.202
Europe,Austria,2020-09-05,28766.0,271.0,735.0,0.0,1247807.0,11318.0,19.202
Europe,Austria,2020-09-06,28974.0,208.0,735.0,0.0,1255825.0,8018.0,19.202
Europe,Austria,2020-09-07,29194.0,220.0,736.0,1.0,1266223.0,10398.0,19.202
Europe,Austria,2020-09-08,29705.0,511.0,746.0,10.0,1276477.0,10254.0,19.202
Europe,Austria,2020-09-09,30200.0,495.0,747.0,1.0,1288059.0,11582.0,19.202
Europe,Austria,2020-09-10,30954.0,754.0,747.0,0.0,1303030.0,14971.0,19.202
Europe,Austria,2020-09-11,31451.0,497.0,748.0,1.0,1316819.0,13789.0,19.202
Europe,Austria,2020-09-12,32456.0,1005.0,750.0,2.0,1331493.0,14674.0,19.202
Europe,Austria,2020-09-13,32951.0,495.0,754.0,4.0,1342066.0,10573.0,19.202
Europe,Austria,2020-09-14,33335.0,384.0,756.0,2.0,1351408.0,9342.0,19.202
Europe,Austria,2020-09-15,33884.0,549.0,757.0,1.0,1364508.0,13100.0,19.202
Europe,Austria,2020-09-16,34744.0,860.0,757.0,0.0,1379839.0,15331.0,19.202
Europe,Austria,2020-09-17,35448.0,704.0,758.0,1.0,,,19.202
Europe,Austria,2020-09-18,36370.0,922.0,758.0,0.0,1413965.0,,19.202
Europe,Austria,2020-09-19,37191.0,821.0,763.0,5.0,,,19.202
Europe,Belarus,2019-12-31,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-01,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-02,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-03,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-04,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-05,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-06,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-07,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-08,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-09,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-10,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-11,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-12,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-13,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-14,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-15,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-16,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-17,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-18,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-19,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-20,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-21,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-22,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-23,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-24,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-25,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-26,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-27,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-28,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-29,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-30,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-01-31,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-01,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-02,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-03,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-04,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-05,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-06,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-07,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-08,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-09,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-10,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-11,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-12,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-13,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-14,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-15,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-16,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-17,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-18,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-19,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-20,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-21,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-22,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-23,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-24,0.0,0.0,0.0,0.0,,,14.799
Europe,Belarus,2020-02-25,0.0,0.0,0.0,0.0,,,14.799
